Knight Tour Path:
Step 1: (0, 0) -> a1
Step 841: (248, 14) -> o249
Step 842: (249, 16) -> q250
Step 843: (248, 18) -> s249
Step 844: (249, 20) -> u250
Step 845: (248, 22) -> w249
Step 846: (249, 24) -> y250
Step 847: (248, 26) -> {249
Step 848: (249, 28) -> }250
Step 849: (248, 30) -> 249
Step 850: (249, 32) -> 250
Step 851: (248, 34) -> 249
Step 852: (249, 36) -> 250
Step 853: (248, 38) -> 249
Step 854: (249, 40) -> 250
Step 855: (248, 42) -> 249
Step 856: (249, 44) -> 250
Step 857: (248, 46) -> 249
Step 858: (249, 48) -> 250
Step 859: (248, 50) -> 249
Step 860: (249, 52) -> 250
Step 861: (248, 54) -> 249
Step 862: (249, 56) -> 250
Step 863: (248, 58) -> 249
Step 864: (249, 60) -> 250
Step 865: (248, 62) -> 249
Step 866: (249, 64) -> ¡250
Step 867: (248, 66) -> £249
Step 868: (249, 68) -> ¥250
Step 869: (248, 70) -> §249
Step 870: (249, 72) -> ©250
Step 871: (248, 74) -> «249
Step 872: (249, 76) -> ­250
Step 873: (248, 78) -> ¯249
Step 874: (249, 80) -> ±250
Step 875: (248, 82) -> ³249
Step 876: (249, 84) -> µ250
Step 877: (248, 86) -> ·249
Step 878: (249, 88) -> ¹250
Step 879: (248, 90) -> »249
Step 880: (249, 92) -> ½250
Step 881: (248, 94) -> ¿249
Step 882: (249, 96) -> Á250
Step 883: (248, 98) -> Ã249
Step 884: (249, 100) -> Å250
Step 885: (248, 102) -> Ç249
Step 886: (249, 104) -> É250
Step 887: (248, 106) -> Ë249
Step 888: (249, 108) -> Í250
Step 889: (248, 110) -> Ï249
Step 890: (249, 112) -> Ñ250
Step 891: (248, 114) -> Ó249
Step 892: (249, 116) -> Õ250
Step 893: (248, 118) -> ×249
Step 894: (249, 120) -> Ù250
Step 895: (248, 122) -> Û249
Step 896: (249, 124) -> Ý250
Step 897: (248, 126) -> ß249
Step 898: (249, 128) -> á250
Step 899: (248, 130) -> ã249
Step 900: (249, 132) -> å250
Step 901: (248, 134) -> ç249
Step 902: (249, 136) -> é250
Step 903: (248, 138) -> ë249
Step 904: (249, 140) -> í250
Step 905: (248, 142) -> ï249
Step 906: (249, 144) -> ñ250
Step 907: (248, 146) -> ó249
Step 908: (249, 148) -> õ250
Step 909: (248, 150) -> ÷249
Step 910: (249, 152) -> ù250
Step 911: (248, 154) -> û249
Step 912: (249, 156) -> ý250
Step 913: (248, 158) -> ÿ249
Step 914: (249, 160) -> ā250
Step 915: (248, 162) -> ă249
Step 916: (249, 164) -> ą250
Step 917: (248, 166) -> ć249
Step 918: (249, 168) -> ĉ250
Step 919: (248, 170) -> ċ249
Step 920: (249, 172) -> č250
Step 921: (248, 174) -> ď249
Step 922: (249, 176) -> đ250
Step 923: (248, 178) -> ē249
Step 924: (249, 180) -> ĕ250
Step 925: (248, 182) -> ė249
Step 926: (249, 184) -> ę250
Step 927: (248, 186) -> ě249
Step 928: (249, 188) -> ĝ250
Step 929: (248, 190) -> ğ249
Step 930: (249, 192) -> ġ250
Step 931: (248, 194) -> ģ249
Step 932: (249, 196) -> ĥ250
Step 933: (248, 198) -> ħ249
Step 934: (249, 200) -> ĩ250
Step 935: (248, 202) -> ī249
Step 936: (249, 204) -> ĭ250
Step 937: (248, 206) -> į249
Step 938: (249, 208) -> ı250
Step 939: (248, 210) -> ĳ249
Step 940: (249, 212) -> ĵ250
Step 941: (248, 214) -> ķ249
Step 942: (249, 216) -> Ĺ250
Step 943: (248, 218) -> Ļ249
Step 944: (249, 220) -> Ľ250
Step 945: (248, 222) -> Ŀ249
Step 946: (249, 224) -> Ł250
Step 947: (248, 226) -> Ń249
Step 948: (249, 228) -> Ņ250
Step 949: (248, 230) -> Ň249
Step 950: (249, 232) -> ŉ250
Step 951: (248, 234) -> ŋ249
Step 952: (249, 236) -> ō250
Step 953: (248, 238) -> ŏ249
Step 954: (249, 240) -> ő250
Step 955: (248, 242) -> œ249
Step 956: (249, 244) -> ŕ250
Step 957: (248, 246) -> ŗ249
Step 958: (249, 248) -> ř250
Step 959: (247, 249) -> Ś248
Step 960: (245, 248) -> ř246
Step 961: (243, 249) -> Ś244
Step 962: (244, 247) -> Ř245
Step 963: (245, 249) -> Ś246
Step 964: (246, 247) -> Ř247
Step 965: (248, 248) -> ř249
Step 966: (249, 246) -> ŗ250
Step 967: (247, 245) -> Ŗ248
Step 968: (245, 246) -> ŗ246
Step 969: (247, 247) -> Ř248
Step 970: (246, 249) -> Ś247
Step 971: (244, 248) -> ř245
Step 972: (242, 249) -> Ś243
Step 973: (243, 247) -> Ř244
Step 974: (241, 248) -> ř242
Step 975: (239, 249) -> Ś240
Step 976: (240, 247) -> Ř241
Step 977: (241, 249) -> Ś242
Step 978: (243, 248) -> ř244
Step 979: (245, 247) -> Ř246
Step 980: (247, 246) -> ŗ248
Step 981: (248, 244) -> ŕ249
Step 982: (249, 242) -> œ250
Step 983: (247, 241) -> Œ248
Step 984: (246, 243) -> Ŕ247
Step 985: (245, 245) -> Ŗ246
Step 986: (247, 244) -> ŕ248
Step 987: (249, 243) -> Ŕ250
Step 988: (248, 245) -> Ŗ249
Step 989: (246, 246) -> ŗ247
Step 990: (244, 245) -> Ŗ245
Step 991: (246, 244) -> ŕ247
Step 992: (247, 242) -> œ248
Step 993: (248, 240) -> ő249
Step 994: (249, 238) -> ŏ250
Step 995: (247, 237) -> Ŏ248
Step 996: (246, 239) -> Ő247
Step 997: (245, 241) -> Œ246
Step 998: (247, 240) -> ő248
Step 999: (249, 239) -> Ő250
Step 1000: (248, 241) -> Œ249
Step 1001: (247, 243) -> Ŕ248
Step 1002: (246, 245) -> Ŗ247
Step 1003: (244, 246) -> ŗ245
Step 1004: (245, 244) -> ŕ246
Step 1005: (246, 242) -> œ247
Step 1006: (244, 243) -> Ŕ245
Step 1007: (243, 245) -> Ŗ244
Step 1008: (242, 247) -> Ř243
Step 1009: (240, 248) -> ř241
Step 1010: (238, 249) -> Ś239
Step 1011: (239, 247) -> Ř240
Step 1012: (241, 246) -> ŗ242
Step 1013: (242, 244) -> ŕ243
Step 1014: (243, 246) -> ŗ244
Step 1015: (244, 244) -> ŕ245
Step 1016: (245, 242) -> œ246
Step 1017: (246, 240) -> ő247
Step 1018: (247, 238) -> ŏ248
Step 1019: (248, 236) -> ō249
Step 1020: (249, 234) -> ŋ250
Step 1021: (247, 233) -> Ŋ248
Step 1022: (246, 235) -> Ō247
Step 1023: (245, 237) -> Ŏ246
Step 1024: (247, 236) -> ō248
Step 1025: (249, 235) -> Ō250
Step 1026: (248, 237) -> Ŏ249
Step 1027: (247, 239) -> Ő248
Step 1028: (246, 241) -> Œ247
Step 1029: (245, 243) -> Ŕ246
Step 1030: (243, 242) -> œ244
Step 1031: (244, 240) -> ő245
Step 1032: (245, 238) -> ŏ246
Step 1033: (246, 236) -> ō247
Step 1034: (247, 234) -> ŋ248
Step 1035: (248, 232) -> ŉ249
Step 1036: (249, 230) -> Ň250
Step 1037: (247, 229) -> ņ248
Step 1038: (246, 231) -> ň247
Step 1039: (245, 233) -> Ŋ246
Step 1040: (247, 232) -> ŉ248
Step 1041: (249, 231) -> ň250
Step 1042: (248, 233) -> Ŋ249
Step 1043: (247, 235) -> Ō248
Step 1044: (246, 237) -> Ŏ247
Step 1045: (245, 239) -> Ő246
Step 1046: (244, 241) -> Œ245
Step 1047: (243, 243) -> Ŕ244
Step 1048: (242, 245) -> Ŗ243
Step 1049: (241, 247) -> Ř242
Step 1050: (239, 248) -> ř240
Step 1051: (237, 249) -> Ś238
Step 1052: (238, 247) -> Ř239
Step 1053: (240, 246) -> ŗ241
Step 1054: (241, 244) -> ŕ242
Step 1055: (242, 246) -> ŗ243
Step 1056: (243, 244) -> ŕ244
Step 1057: (244, 242) -> œ245
Step 1058: (245, 240) -> ő246
Step 1059: (246, 238) -> ŏ247
Step 1060: (244, 239) -> Ő245
Step 1061: (243, 241) -> Œ244
Step 1062: (242, 243) -> Ŕ243
Step 1063: (241, 245) -> Ŗ242
Step 1064: (239, 246) -> ŗ240
Step 1065: (240, 244) -> ŕ241
Step 1066: (241, 242) -> œ242
Step 1067: (242, 240) -> ő243
Step 1068: (243, 238) -> ŏ244
Step 1069: (244, 236) -> ō245
Step 1070: (245, 234) -> ŋ246
Step 1071: (246, 232) -> ŉ247
Step 1072: (247, 230) -> Ň248
Step 1073: (248, 228) -> Ņ249
Step 1074: (249, 226) -> Ń250
Step 1075: (247, 225) -> ł248
Step 1076: (246, 227) -> ń247
Step 1077: (245, 229) -> ņ246
Step 1078: (247, 228) -> Ņ248
Step 1079: (249, 227) -> ń250
Step 1080: (248, 229) -> ņ249
Step 1081: (247, 231) -> ň248
Step 1082: (246, 233) -> Ŋ247
Step 1083: (245, 235) -> Ō246
Step 1084: (244, 237) -> Ŏ245
Step 1085: (243, 239) -> Ő244
Step 1086: (242, 241) -> Œ243
Step 1087: (241, 243) -> Ŕ242
Step 1088: (240, 245) -> Ŗ241
Step 1089: (238, 246) -> ŗ239
Step 1090: (237, 248) -> ř238
Step 1091: (235, 249) -> Ś236
Step 1092: (236, 247) -> Ř237
Step 1093: (237, 245) -> Ŗ238
Step 1094: (239, 244) -> ŕ240
Step 1095: (240, 242) -> œ241
Step 1096: (241, 240) -> ő242
Step 1097: (242, 242) -> œ243
Step 1098: (243, 240) -> ő244
Step 1099: (244, 238) -> ŏ245
Step 1100: (245, 236) -> ō246
Step 1101: (246, 234) -> ŋ247
Step 1102: (244, 235) -> Ō245
Step 1103: (243, 237) -> Ŏ244
Step 1104: (242, 239) -> Ő243
Step 1105: (241, 241) -> Œ242
Step 1106: (240, 243) -> Ŕ241
Step 1107: (239, 245) -> Ŗ240
Step 1108: (238, 243) -> Ŕ239
Step 1109: (239, 241) -> Œ240
Step 1110: (240, 239) -> Ő241
Step 1111: (242, 238) -> ŏ243
Step 1112: (243, 236) -> ō244
Step 1113: (244, 234) -> ŋ245
Step 1114: (245, 232) -> ŉ246
Step 1115: (246, 230) -> Ň247
Step 1116: (244, 231) -> ň245
Step 1117: (243, 233) -> Ŋ244
Step 1118: (242, 235) -> Ō243
Step 1119: (241, 237) -> Ŏ242
Step 1120: (239, 238) -> ŏ240
Step 1121: (241, 239) -> Ő242
Step 1122: (240, 241) -> Œ241
Step 1123: (239, 243) -> Ŕ240
Step 1124: (238, 245) -> Ŗ239
Step 1125: (237, 247) -> Ř238
Step 1126: (235, 248) -> ř236
Step 1127: (233, 249) -> Ś234
Step 1128: (231, 248) -> ř232
Step 1129: (229, 249) -> Ś230
Step 1130: (227, 248) -> ř228
Step 1131: (225, 249) -> Ś226
Step 1132: (223, 248) -> ř224
Step 1133: (221, 249) -> Ś222
Step 1134: (219, 248) -> ř220
Step 1135: (217, 249) -> Ś218
Step 1136: (215, 248) -> ř216
Step 1137: (213, 249) -> Ś214
Step 1138: (211, 248) -> ř212
Step 1139: (209, 249) -> Ś210
Step 1140: (207, 248) -> ř208
Step 1141: (205, 249) -> Ś206
Step 1142: (203, 248) -> ř204
Step 1143: (201, 249) -> Ś202
Step 1144: (199, 248) -> ř200
Step 1145: (197, 249) -> Ś198
Step 1146: (195, 248) -> ř196
Step 1147: (193, 249) -> Ś194
Step 1148: (191, 248) -> ř192
Step 1149: (189, 249) -> Ś190
Step 1150: (187, 248) -> ř188
Step 1151: (185, 249) -> Ś186
Step 1152: (183, 248) -> ř184
Step 1153: (181, 249) -> Ś182
Step 1154: (179, 248) -> ř180
Step 1155: (177, 249) -> Ś178
Step 1156: (175, 248) -> ř176
Step 1157: (173, 249) -> Ś174
Step 1158: (171, 248) -> ř172
Step 1159: (169, 249) -> Ś170
Step 1160: (167, 248) -> ř168
Step 1161: (165, 249) -> Ś166
Step 1162: (163, 248) -> ř164
Step 1163: (161, 249) -> Ś162
Step 1164: (159, 248) -> ř160
Step 1165: (157, 249) -> Ś158
Step 1166: (155, 248) -> ř156
Step 1167: (153, 249) -> Ś154
Step 1168: (151, 248) -> ř152
Step 1169: (149, 249) -> Ś150
Step 1170: (147, 248) -> ř148
Step 1171: (145, 249) -> Ś146
Step 1172: (143, 248) -> ř144
Step 1173: (141, 249) -> Ś142
Step 1174: (139, 248) -> ř140
Step 1175: (137, 249) -> Ś138
Step 1176: (135, 248) -> ř136
Step 1177: (133, 249) -> Ś134
Step 1178: (131, 248) -> ř132
Step 1179: (129, 249) -> Ś130
Step 1180: (127, 248) -> ř128
Step 1181: (125, 249) -> Ś126
Step 1182: (123, 248) -> ř124
Step 1183: (121, 249) -> Ś122
Step 1184: (119, 248) -> ř120
Step 1185: (117, 249) -> Ś118
Step 1186: (115, 248) -> ř116
Step 1187: (113, 249) -> Ś114
Step 1188: (111, 248) -> ř112
Step 1189: (109, 249) -> Ś110
Step 1190: (107, 248) -> ř108
Step 1191: (105, 249) -> Ś106
Step 1192: (103, 248) -> ř104
Step 1193: (101, 249) -> Ś102
Step 1194: (99, 248) -> ř100
Step 1195: (97, 249) -> Ś98
Step 1196: (95, 248) -> ř96
Step 1197: (93, 249) -> Ś94
Step 1198: (91, 248) -> ř92
Step 1199: (89, 249) -> Ś90
Step 1200: (87, 248) -> ř88
Step 1201: (85, 249) -> Ś86
Step 1202: (83, 248) -> ř84
Step 1203: (81, 249) -> Ś82
Step 1204: (79, 248) -> ř80
Step 1205: (77, 249) -> Ś78
Step 1206: (75, 248) -> ř76
Step 1207: (73, 249) -> Ś74
Step 1208: (71, 248) -> ř72
Step 1209: (69, 249) -> Ś70
Step 1210: (67, 248) -> ř68
Step 1211: (65, 249) -> Ś66
Step 1212: (63, 248) -> ř64
Step 1213: (61, 249) -> Ś62
Step 1214: (59, 248) -> ř60
Step 1215: (57, 249) -> Ś58
Step 1216: (55, 248) -> ř56
Step 1217: (53, 249) -> Ś54
Step 1218: (51, 248) -> ř52
Step 1219: (49, 249) -> Ś50
Step 1220: (47, 248) -> ř48
Step 1221: (45, 249) -> Ś46
Step 1222: (43, 248) -> ř44
Step 1223: (41, 249) -> Ś42
Step 1224: (39, 248) -> ř40
Step 1225: (37, 249) -> Ś38
Step 1226: (35, 248) -> ř36
Step 1227: (33, 249) -> Ś34
Step 1228: (31, 248) -> ř32
Step 1229: (29, 249) -> Ś30
Step 1230: (27, 248) -> ř28
Step 1231: (25, 249) -> Ś26
Step 1232: (23, 248) -> ř24
Step 1233: (21, 249) -> Ś22
Step 1234: (19, 248) -> ř20
Step 1235: (17, 249) -> Ś18
Step 1236: (15, 248) -> ř16
Step 1237: (13, 249) -> Ś14
Step 1238: (11, 248) -> ř12
Step 1239: (9, 249) -> Ś10
Step 1240: (7, 248) -> ř8
Step 1241: (5, 249) -> Ś6
Step 1242: (3, 248) -> ř4
Step 1243: (1, 249) -> Ś2
Step 1244: (0, 247) -> Ř1
Step 1245: (1, 245) -> Ŗ2
Step 1246: (0, 243) -> Ŕ1
Step 1247: (2, 244) -> ŕ3
Step 1248: (0, 245) -> Ŗ1
Step 1249: (2, 246) -> ŗ3
Step 1250: (1, 248) -> ř2
Step 1251: (0, 246) -> ŗ1
Step 1252: (2, 247) -> Ř3
Step 1253: (3, 249) -> Ś4
Step 1254: (4, 247) -> Ř5
Step 1255: (3, 245) -> Ŗ4
Step 1256: (1, 244) -> ŕ2
Step 1257: (0, 242) -> œ1
Step 1258: (2, 243) -> Ŕ3
Step 1259: (1, 241) -> Œ2
Step 1260: (0, 239) -> Ő1
Step 1261: (2, 240) -> ő3
Step 1262: (0, 241) -> Œ1
Step 1263: (1, 243) -> Ŕ2
Step 1264: (2, 245) -> Ŗ3
Step 1265: (3, 247) -> Ř4
Step 1266: (5, 248) -> ř6
Step 1267: (7, 249) -> Ś8
Step 1268: (8, 247) -> Ř9
Step 1269: (6, 246) -> ŗ7
Step 1270: (4, 245) -> Ŗ5
Step 1271: (5, 247) -> Ř6
Step 1272: (3, 246) -> ŗ4
Step 1273: (4, 248) -> ř5
Step 1274: (6, 249) -> Ś7
Step 1275: (7, 247) -> Ř8
Step 1276: (5, 246) -> ŗ6
Step 1277: (4, 244) -> ŕ5
Step 1278: (3, 242) -> œ4
Step 1279: (5, 243) -> Ŕ6
Step 1280: (3, 244) -> ŕ4
Step 1281: (4, 246) -> ŗ5
Step 1282: (6, 245) -> Ŗ7
Step 1283: (8, 246) -> ŗ9
Step 1284: (6, 247) -> Ř7
Step 1285: (5, 245) -> Ŗ6
Step 1286: (7, 244) -> ŕ8
Step 1287: (9, 245) -> Ŗ10
Step 1288: (7, 246) -> ŗ8
Step 1289: (8, 248) -> ř9
Step 1290: (10, 249) -> Ś11
Step 1291: (9, 247) -> Ř10
Step 1292: (8, 245) -> Ŗ9
Step 1293: (6, 244) -> ŕ7
Step 1294: (4, 243) -> Ŕ5
Step 1295: (2, 242) -> œ3
Step 1296: (1, 240) -> ő2
Step 1297: (0, 238) -> ŏ1
Step 1298: (2, 239) -> Ő3
Step 1299: (3, 241) -> Œ4
Step 1300: (5, 242) -> œ6
Step 1301: (3, 243) -> Ŕ4
Step 1302: (2, 241) -> Œ3
Step 1303: (1, 239) -> Ő2
Step 1304: (0, 237) -> Ŏ1
Step 1305: (2, 238) -> ŏ3
Step 1306: (3, 240) -> ő4
Step 1307: (4, 242) -> œ5
Step 1308: (5, 244) -> ŕ6
Step 1309: (7, 245) -> Ŗ8
Step 1310: (6, 243) -> Ŕ7
Step 1311: (5, 241) -> Œ6
Step 1312: (4, 239) -> Ő5
Step 1313: (3, 237) -> Ŏ4
Step 1314: (1, 236) -> ō2
Step 1315: (0, 234) -> ŋ1
Step 1316: (2, 235) -> Ō3
Step 1317: (1, 237) -> Ŏ2
Step 1318: (0, 235) -> Ō1
Step 1319: (2, 236) -> ō3
Step 1320: (3, 238) -> ŏ4
Step 1321: (4, 240) -> ő5
Step 1322: (6, 241) -> Œ7
Step 1323: (7, 243) -> Ŕ8
Step 1324: (9, 244) -> ŕ10
Step 1325: (10, 246) -> ŗ11
Step 1326: (9, 248) -> ř10
Step 1327: (11, 249) -> Ś12
Step 1328: (10, 247) -> Ř11
Step 1329: (12, 248) -> ř13
Step 1330: (14, 249) -> Ś15
Step 1331: (13, 247) -> Ř14
Step 1332: (11, 246) -> ŗ12
Step 1333: (10, 244) -> ŕ11
Step 1334: (9, 246) -> ŗ10
Step 1335: (8, 244) -> ŕ9
Step 1336: (7, 242) -> œ8
Step 1337: (6, 240) -> ő7
Step 1338: (4, 241) -> Œ5
Step 1339: (3, 239) -> Ő4
Step 1340: (2, 237) -> Ŏ3
Step 1341: (1, 235) -> Ō2
Step 1342: (0, 233) -> Ŋ1
Step 1343: (2, 234) -> ŋ3
Step 1344: (3, 236) -> ō4
Step 1345: (4, 238) -> ŏ5
Step 1346: (5, 240) -> ő6
Step 1347: (6, 242) -> œ7
Step 1348: (8, 243) -> Ŕ9
Step 1349: (7, 241) -> Œ8
Step 1350: (6, 239) -> Ő7
Step 1351: (5, 237) -> Ŏ6
Step 1352: (4, 235) -> Ō5
Step 1353: (3, 233) -> Ŋ4
Step 1354: (1, 232) -> ŉ2
Step 1355: (0, 230) -> Ň1
Step 1356: (2, 231) -> ň3
Step 1357: (1, 233) -> Ŋ2
Step 1358: (0, 231) -> ň1
Step 1359: (2, 232) -> ŉ3
Step 1360: (3, 234) -> ŋ4
Step 1361: (4, 236) -> ō5
Step 1362: (5, 238) -> ŏ6
Step 1363: (7, 239) -> Ő8
Step 1364: (8, 241) -> Œ9
Step 1365: (9, 243) -> Ŕ10
Step 1366: (10, 245) -> Ŗ11
Step 1367: (11, 247) -> Ř12
Step 1368: (13, 248) -> ř14
Step 1369: (15, 249) -> Ś16
Step 1370: (16, 247) -> Ř17
Step 1371: (14, 246) -> ŗ15
Step 1372: (12, 247) -> Ř13
Step 1373: (11, 245) -> Ŗ12
Step 1374: (13, 246) -> ŗ14
Step 1375: (15, 247) -> Ř16
Step 1376: (17, 248) -> ř18
Step 1377: (19, 249) -> Ś20
Step 1378: (20, 247) -> Ř21
Step 1379: (18, 246) -> ŗ19
Step 1380: (16, 245) -> Ŗ17
Step 1381: (17, 247) -> Ř18
Step 1382: (18, 249) -> Ś19
Step 1383: (16, 248) -> ř17
Step 1384: (14, 247) -> Ř15
Step 1385: (12, 246) -> ŗ13
Step 1386: (11, 244) -> ŕ12
Step 1387: (10, 242) -> œ11
Step 1388: (9, 240) -> ő10
Step 1389: (8, 242) -> œ9
Step 1390: (10, 243) -> Ŕ11
Step 1391: (12, 244) -> ŕ13
Step 1392: (14, 245) -> Ŗ15
Step 1393: (16, 246) -> ŗ17
Step 1394: (18, 247) -> Ř19
Step 1395: (20, 248) -> ř21
Step 1396: (22, 249) -> Ś23
Step 1397: (21, 247) -> Ř22
Step 1398: (19, 246) -> ŗ20
Step 1399: (17, 245) -> Ŗ18
Step 1400: (15, 246) -> ŗ16
Step 1401: (13, 245) -> Ŗ14
Step 1402: (12, 243) -> Ŕ13
Step 1403: (14, 244) -> ŕ15
Step 1404: (12, 245) -> Ŗ13
Step 1405: (11, 243) -> Ŕ12
Step 1406: (9, 242) -> œ10
Step 1407: (8, 240) -> ő9
Step 1408: (10, 241) -> Œ11
Step 1409: (12, 242) -> œ13
Step 1410: (13, 244) -> ŕ14
Step 1411: (15, 245) -> Ŗ16
Step 1412: (14, 243) -> Ŕ15
Step 1413: (16, 244) -> ŕ17
Step 1414: (17, 246) -> ŗ18
Step 1415: (19, 247) -> Ř20
Step 1416: (18, 245) -> Ŗ19
Step 1417: (20, 246) -> ŗ21
Step 1418: (21, 248) -> ř22
Step 1419: (23, 249) -> Ś24
Step 1420: (22, 247) -> Ř23
Step 1421: (24, 248) -> ř25
Step 1422: (26, 249) -> Ś27
Step 1423: (25, 247) -> Ř26
Step 1424: (23, 246) -> ŗ24
Step 1425: (21, 245) -> Ŗ22
Step 1426: (19, 244) -> ŕ20
Step 1427: (17, 243) -> Ŕ18
Step 1428: (15, 244) -> ŕ16
Step 1429: (13, 243) -> Ŕ14
Step 1430: (11, 242) -> œ12
Step 1431: (9, 241) -> Œ10
Step 1432: (7, 240) -> ő8
Step 1433: (5, 239) -> Ő6
Step 1434: (4, 237) -> Ŏ5
Step 1435: (3, 235) -> Ō4
Step 1436: (2, 233) -> Ŋ3
Step 1437: (1, 231) -> ň2
Step 1438: (0, 229) -> ņ1
Step 1439: (2, 230) -> Ň3
Step 1440: (3, 232) -> ŉ4
Step 1441: (4, 234) -> ŋ5
Step 1442: (5, 236) -> ō6
Step 1443: (6, 238) -> ŏ7
Step 1444: (8, 239) -> Ő9
Step 1445: (7, 237) -> Ŏ8
Step 1446: (6, 235) -> Ō7
Step 1447: (5, 233) -> Ŋ6
Step 1448: (4, 231) -> ň5
Step 1449: (3, 229) -> ņ4
Step 1450: (1, 228) -> Ņ2
Step 1451: (0, 226) -> Ń1
Step 1452: (2, 227) -> ń3
Step 1453: (1, 229) -> ņ2
Step 1454: (0, 227) -> ń1
Step 1455: (2, 228) -> Ņ3
Step 1456: (3, 230) -> Ň4
Step 1457: (4, 232) -> ŉ5
Step 1458: (5, 234) -> ŋ6
Step 1459: (6, 236) -> ō7
Step 1460: (7, 238) -> ŏ8
Step 1461: (9, 239) -> Ő10
Step 1462: (8, 237) -> Ŏ9
Step 1463: (7, 235) -> Ō8
Step 1464: (6, 237) -> Ŏ7
Step 1465: (5, 235) -> Ō6
Step 1466: (4, 233) -> Ŋ5
Step 1467: (3, 231) -> ň4
Step 1468: (2, 229) -> ņ3
Step 1469: (1, 227) -> ń2
Step 1470: (0, 225) -> ł1
Step 1471: (2, 226) -> Ń3
Step 1472: (3, 228) -> Ņ4
Step 1473: (4, 230) -> Ň5
Step 1474: (5, 232) -> ŉ6
Step 1475: (6, 234) -> ŋ7
Step 1476: (7, 236) -> ō8
Step 1477: (8, 238) -> ŏ9
Step 1478: (10, 239) -> Ő11
Step 1479: (11, 241) -> Œ12
Step 1480: (13, 242) -> œ14
Step 1481: (12, 240) -> ő13
Step 1482: (14, 241) -> Œ15
Step 1483: (15, 243) -> Ŕ16
Step 1484: (17, 244) -> ŕ18
Step 1485: (16, 242) -> œ17
Step 1486: (18, 243) -> Ŕ19
Step 1487: (19, 245) -> Ŗ20
Step 1488: (21, 246) -> ŗ22
Step 1489: (20, 244) -> ŕ21
Step 1490: (22, 245) -> Ŗ23
Step 1491: (23, 247) -> Ř24
Step 1492: (25, 248) -> ř26
Step 1493: (27, 249) -> Ś28
Step 1494: (28, 247) -> Ř29
Step 1495: (26, 246) -> ŗ27
Step 1496: (24, 247) -> Ř25
Step 1497: (22, 246) -> ŗ23
Step 1498: (20, 245) -> Ŗ21
Step 1499: (18, 244) -> ŕ19
Step 1500: (16, 243) -> Ŕ17
Step 1501: (14, 242) -> œ15
Step 1502: (12, 241) -> Œ13
Step 1503: (10, 240) -> ő11
Step 1504: (9, 238) -> ŏ10
Step 1505: (8, 236) -> ō9
Step 1506: (7, 234) -> ŋ8
Step 1507: (6, 232) -> ŉ7
Step 1508: (5, 230) -> Ň6
Step 1509: (4, 228) -> Ņ5
Step 1510: (3, 226) -> Ń4
Step 1511: (1, 225) -> ł2
Step 1512: (0, 223) -> ŀ1
Step 1513: (2, 224) -> Ł3
Step 1514: (4, 225) -> ł5
Step 1515: (3, 227) -> ń4
Step 1516: (4, 229) -> ņ5
Step 1517: (5, 231) -> ň6
Step 1518: (6, 233) -> Ŋ7
Step 1519: (8, 234) -> ŋ9
Step 1520: (9, 236) -> ō10
Step 1521: (10, 238) -> ŏ11
Step 1522: (11, 240) -> ő12
Step 1523: (13, 241) -> Œ14
Step 1524: (15, 242) -> œ16
Step 1525: (14, 240) -> ő15
Step 1526: (12, 239) -> Ő13
Step 1527: (11, 237) -> Ŏ12
Step 1528: (10, 235) -> Ō11
Step 1529: (9, 237) -> Ŏ10
Step 1530: (8, 235) -> Ō9
Step 1531: (7, 233) -> Ŋ8
Step 1532: (6, 231) -> ň7
Step 1533: (5, 229) -> ņ6
Step 1534: (4, 227) -> ń5
Step 1535: (3, 225) -> ł4
Step 1536: (1, 224) -> Ł2
Step 1537: (0, 222) -> Ŀ1
Step 1538: (2, 223) -> ŀ3
Step 1539: (1, 221) -> ľ2
Step 1540: (0, 219) -> ļ1
Step 1541: (2, 220) -> Ľ3
Step 1542: (0, 221) -> ľ1
Step 1543: (1, 223) -> ŀ2
Step 1544: (2, 225) -> ł3
Step 1545: (3, 223) -> ŀ4
Step 1546: (2, 221) -> ľ3
Step 1547: (1, 219) -> ļ2
Step 1548: (0, 217) -> ĺ1
Step 1549: (1, 215) -> ĸ2
Step 1550: (0, 213) -> Ķ1
Step 1551: (1, 211) -> Ĵ2
Step 1552: (0, 209) -> Ĳ1
Step 1553: (1, 207) -> İ2
Step 1554: (0, 205) -> Į1
Step 1555: (1, 203) -> Ĭ2
Step 1556: (0, 201) -> Ī1
Step 1557: (1, 199) -> Ĩ2
Step 1558: (0, 197) -> Ħ1
Step 1559: (1, 195) -> Ĥ2
Step 1560: (0, 193) -> Ģ1
Step 1561: (1, 191) -> Ġ2
Step 1562: (0, 189) -> Ğ1
Step 1563: (1, 187) -> Ĝ2
Step 1564: (0, 185) -> Ě1
Step 1565: (1, 183) -> Ę2
Step 1566: (0, 181) -> Ė1
Step 1567: (1, 179) -> Ĕ2
Step 1568: (0, 177) -> Ē1
Step 1569: (1, 175) -> Đ2
Step 1570: (0, 173) -> Ď1
Step 1571: (1, 171) -> Č2
Step 1572: (0, 169) -> Ċ1
Step 1573: (1, 167) -> Ĉ2
Step 1574: (0, 165) -> Ć1
Step 1575: (1, 163) -> Ą2
Step 1576: (0, 161) -> Ă1
Step 1577: (1, 159) -> Ā2
Step 1578: (0, 157) -> þ1
Step 1579: (1, 155) -> ü2
